"URL";"IsDownloaded";"FileName";"FilePath";"FileSize"
"https://lh3.googleusercontent.com/ddb3N0j1j7w9MNIDdYRekPIwm41JlAkwEQysNKwJDeDqEwoCJagi0nKl15wTD0RxGLnQtkpZUQ";"yes";"41d917516364cf2d94798c4e799f258b.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/41d917516364cf2d94798c4e799f258b.jpeg";"76157"
"https://lh3.googleusercontent.com/4X3D5QBXtVobU4BlLVvzBkycf1M_nj29gtOIb_kgCkIm41UUICKd4Rg4-AWCKnEb86QT7xChKg";"yes";"4cec79bc3f9666e236671c1099e7f790.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/4cec79bc3f9666e236671c1099e7f790.jpeg";"41327"
"https://lh3.googleusercontent.com/8BShkyN3vqn-S6Ip6f3jSK24U52oEiwwLl6_88-MKq0";"yes";"8419b31120aaf70b3fe7d85af10c1174.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/8419b31120aaf70b3fe7d85af10c1174.png";"274112"
"https://lh3.googleusercontent.com/a-/AAuE7mBv-wAYOYDk9GuY5IMzQhV90jeCqikteMfpD0_Z=s0";"yes";"aaf041945b8d73158e3e9b4bc12b3fad.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/aaf041945b8d73158e3e9b4bc12b3fad.jpeg";"10427"
"https://lh3.googleusercontent.com/a-/AAuE7mDETKZ8z6Il6IM14di4R2Jz8TZFe45F5jyUZ5id=s0";"yes";"a2b2d7dd45131303b6a42793984af1c8.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/a2b2d7dd45131303b6a42793984af1c8.jpeg";"7562"
"https://lh3.googleusercontent.com/a-/AAuE7mAO6uQfmzevCYUb1EhXGKkUxN79lq3InkGf9cLodQ=s0";"yes";"90ef3852c4e4c7592b3096cbfcfeea80.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/90ef3852c4e4c7592b3096cbfcfeea80.jpeg";"55362"
"https://lh3.googleusercontent.com/a-/AAuE7mAFGm8kj_w2Fena8x1u6Y-jpYrW-ACQlFZ3_glJfA=s0";"yes";"2b2a62fb0855c2a3a806b11e23b50d96.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/2b2a62fb0855c2a3a806b11e23b50d96.jpeg";"180616"
"https://lh3.googleusercontent.com/a-/AAuE7mBgrsnDzdZcRaF13cy2QmiaY0MkET_Oo_-Wo_mWFg=s0";"yes";"bf34884578ce55c7c023dbcae7bdc261.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/bf34884578ce55c7c023dbcae7bdc261.jpeg";"36980"
"https://lh3.googleusercontent.com/a-/AAuE7mDfz1yIjDMunh33qj3fUywwLse9TYdYNs7Uj2KMJwI=s0";"yes";"5449638b35a2552ab65795a5ed6f4c84.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/5449638b35a2552ab65795a5ed6f4c84.jpeg";"28111"
"https://lh3.googleusercontent.com/a-/AAuE7mDnppkECxszQ0jfjLcfYyWLdneIx5zGArxMVZQ0ig=s0";"yes";"3b3c3a5486674d1b0352368e256d2b65.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/3b3c3a5486674d1b0352368e256d2b65.jpeg";"328634"
"https://lh3.googleusercontent.com/-MTJI1vpbNZw/WFIpRyCyRBI/AAAAAAAABVI/X_PaMs2rCDE88RsEFyWUtDAs-M2Q25S4wCJoC/s0/writhe.png";"yes";"12ee1c1d360f5b30df3a9cbef04f2e6b.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/12ee1c1d360f5b30df3a9cbef04f2e6b.png";"75947"
"https://lh3.googleusercontent.com/a-/AAuE7mALCypPq7m38YkokDSoyBc4eabkWoLDMP6G2ALAnaE=s0";"yes";"7d163aa0773f4571ba6644b456d43f80.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/7d163aa0773f4571ba6644b456d43f80.jpeg";"18580"
"https://lh3.googleusercontent.com/a-/AAuE7mD4SePckAfHib7IRsmShsQEehhrfMwCv6e0mQnomg=s0";"yes";"d5029363bc9bb506a000906bc451cb95.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/d5029363bc9bb506a000906bc451cb95.jpeg";"202250"
"https://lh3.googleusercontent.com/a-/AAuE7mA9X6KCDiMhHK21sHZydGKKzNF8l7L-5RSrw9neNg=s0";"yes";"c2c4ff6dbe8e4a3b24dbfa125f3667bd.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/c2c4ff6dbe8e4a3b24dbfa125f3667bd.jpeg";"360550"
